Point|20100421020420|1|2|710394|29740|204|063|1225|0006|02|6||||14.12|
Point|20100421020420|1|3|710394|29740|204|063|1225|0006|02|6||||61.42|
Point|20100421020420|1|1|710394|29740|998|063|1225|0006|02|6||||75.45|
Point|20100421020420|1|2|710394|29740|998|063|1225|0006|02|6||||310.49|
Point|20100421020420|1|3|710394|29740|998|063|1225|0006|02|6||||1221.57|
Point|20100421023823|1|1|710952|15270|042|029|1063|0006|14|6||||8.05|
Point|20100421023823|1|1|710952|15270|096|319|1063|0006|14|6||||82.2|
Point|20100421023823|1|1|710952|15270|072|507|1063|0006|14|6||||1.29|
Point|20100421023823|1|1|710952|15270|176|118|1063|0006|14|6||||4.44|
Point|20100421023823|1|1|710952|15270|054|667|1063|0006|14|6||||240.8|
Point|20100421023823|1|1|710952|15270|144|543|1063|0006|15|6||||6.03|
Point|20100421023823|1|1|710952|15270|007|405|1063|0006|15|6||||3.67|
Point|20100421023823|1|1|710952|15270|034|138|1063|0006|56|5||||33.5|
Point|20100421023823|1|1|710952|15270|020|138|1063|0006|56|5||||31.8|
Point|20100421023823|1|1|710952|15270|026|363|1063|0006|56|5||||86.3|
Point|20100421023823|1|1|710952|15270|038|047|1063|0006|14|6||||1.19|
Point|20100421023823|1|1|710952|15270|140|917|1063|0006|14|6||||3.65|
Point|20100421023823|1|1|710952|15270|040|203|1063|0006|14|6||||12.8|
Point|20100421023823|1|1|710952|15270|090|783|1063|0006|56|5||||31.5|
Point|20100421023823|1|1|710952|15270|036|683|1063|0006|14|6||||.29|
Point|20100421023823|1|1|710952|15270|159|029|1063|0006|54|6||||142.6|
Point|20100421023823|1|1|710952|15270|135|029|1063|0006|54|6||||3.68|
Point|20100421023823|1|1|710952|15270|039|029|1063|0006|54|6||||95.8|
Point|20100421023823|1|1|710952|15270|046|029|1063|0006|54|6||||31.7|
Point|20100421023823|1|1|710952|15270|128|603|1063|0006|14|6||||1.835|
Point|20100421023823|1|1|710952|15270|031|937|1063|0006|56|5||||70.8|
Point|20100421023823|1|1|710952|15270|122|913|1063|0006|56|5||||24.8|
Point|20100421023823|1|1|710952|15270|069|049|1063|0006|56|5||||150.4|
Point|20100421023823|1|1|710952|15270|116|345|1063|0006|56|5||||183.6|
Point|20100421023823|1|1|710952|15270|168|231|1063|0006|14|6||||186.9|
Point|20100421023823|1|1|710952|15270|052|667|1063|0006|14|6||||74.8|
Point|20100421023824|1|2|710952|15270|042|029|1063|0006|14|6||||11.31|
Point|20100421023824|1|2|710952|15270|096|319|1063|0006|14|6||||280.3|
Point|20100421023824|1|2|710952|15270|072|507|1063|0006|14|6||||6.2|
Point|20100421023824|1|2|710952|15270|176|118|1063|0006|14|6||||8.34|
Point|20100421023824|1|2|710952|15270|054|667|1063|0006|14|6||||101.4|
Point|20100421023824|1|2|710952|15270|007|405|1063|0006|15|6||||2.65|
Point|20100421023824|1|2|710952|15270|034|138|1063|0006|56|5||||169.6|
Point|20100421023824|1|2|710952|15270|020|138|1063|0006|56|5||||90.4|
Point|20100421023824|1|2|710952|15270|026|363|1063|0006|56|5||||448.6|
Point|20100421023824|1|2|710952|15270|038|047|1063|0006|14|6||||4.92|
Point|20100421023824|1|2|710952|15270|140|917|1063|0006|14|6||||7.64|
Point|20100421023824|1|2|710952|15270|040|203|1063|0006|14|6||||45.2|
Point|20100421023824|1|2|710952|15270|090|783|1063|0006|56|5||||168.3|
Point|20100421023824|1|2|710952|15270|036|683|1063|0006|14|6||||1.21|
Point|20100421023824|1|2|710952|15270|159|029|1063|0006|54|6||||127.5|
Point|20100421023824|1|2|710952|15270|135|029|1063|0006|54|6||||5.92|
Point|20100421023824|1|2|710952|15270|039|029|1063|0006|54|6||||82.3|
Point|20100421023824|1|2|710952|15270|046|029|1063|0006|54|6||||18.8|
Point|20100421023824|1|2|710952|15270|128|603|1063|0006|14|6||||4.424|
Point|20100421023824|1|2|710952|15270|031|937|1063|0006|56|5||||176|
Point|20100421023824|1|2|710952|15270|122|913|1063|0006|56|5||||69.2|
Point|20100421023824|1|2|710952|15270|069|049|1063|0006|56|5||||510.8|
Point|20100421023824|1|2|710952|15270|116|345|1063|0006|56|5||||421|
Point|20100421023824|1|2|710952|15270|168|231|1063|0006|14|6||||87.9|
Point|20100421023824|1|2|710952|15270|052|667|1063|0006|14|6||||21.8|
Point|20100421023825|1|1|710394|15270|042|029|1063|0006|14|6||||8.02|
Point|20100421023825|1|1|710394|15270|096|319|1063|0006|14|6||||81.6|
Point|20100421023825|1|1|710394|15270|072|507|1063|0006|14|6||||1.3|
Point|20100421023825|1|1|710394|15270|176|118|1063|0006|14|6||||4.42|
Point|20100421023825|1|1|710394|15270|054|667|1063|0006|14|6||||244.9|
Point|20100421023825|1|1|710394|15270|144|543|1063|0006|15|6||||6.02|
Point|20100421023825|1|1|710394|15270|007|405|1063|0006|15|6||||3.72|
Point|20100421023825|1|1|710394|15270|034|138|1063|0006|56|5||||33.4|
Point|20100421023825|1|1|710394|15270|020|138|1063|0006|56|5||||31.6|
Point|20100421023825|1|1|710394|15270|026|363|1063|0006|56|5||||81.4|
Point|20100421023825|1|1|710394|15270|038|047|1063|0006|14|6||||1.12|
Point|20100421023825|1|1|710394|15270|140|917|1063|0006|14|6||||3.52|
Point|20100421023825|1|1|710394|15270|040|203|1063|0006|14|6||||13.6|
Point|20100421023825|1|1|710394|15270|090|783|1063|0006|56|5||||30.6|
Point|20100421023825|1|1|710394|15270|036|683|1063|0006|14|6||||.26|
Point|20100421023825|1|1|710394|15270|159|029|1063|0006|54|6||||141.3|
Point|20100421023825|1|1|710394|15270|135|029|1063|0006|54|6||||3.61|
Point|20100421023825|1|1|710394|15270|039|029|1063|0006|54|6||||96.3|
Point|20100421023825|1|1|710394|15270|046|029|1063|0006|54|6||||32.3|
Point|20100421023825|1|1|710394|15270|128|603|1063|0006|14|6||||1.835|
Point|20100421023825|1|1|710394|15270|031|937|1063|0006|56|5||||70.2|
Point|20100421023825|1|1|710394|15270|122|913|1063|0006|56|5||||23.2|
Point|20100421023825|1|1|710394|15270|069|049|1063|0006|56|5||||150.6|
Point|20100421023825|1|1|710394|15270|116|345|1063|0006|56|5||||182.2|
Point|20100421023826|1|2|710394|15270|042|029|1063|0006|14|6||||11.3|
Point|20100421023826|1|2|710394|15270|096|319|1063|0006|14|6||||277.3|
Point|20100421023826|1|2|710394|15270|072|507|1063|0006|14|6||||6.11|
Point|20100421023826|1|2|710394|15270|176|118|1063|0006|14|6||||8.35|
Point|20100421023826|1|2|710394|15270|054|667|1063|0006|14|6||||101.6|
Point|20100421023826|1|2|710394|15270|144|543|1063|0006|15|6||||4.24|
Point|20100421023826|1|2|710394|15270|007|405|1063|0006|15|6||||2.69|
Point|20100421023826|1|2|710394|15270|034|138|1063|0006|56|5||||169.8|
Point|20100421023826|1|2|710394|15270|020|138|1063|0006|56|5||||91.2|
Point|20100421023826|1|2|710394|15270|026|363|1063|0006|56|5||||459.6|
Point|20100421023826|1|2|710394|15270|038|047|1063|0006|14|6||||4.82|
Point|20100421023826|1|2|710394|15270|140|917|1063|0006|14|6||||7.48|
Point|20100421023826|1|2|710394|15270|040|203|1063|0006|14|6||||45.1|
Point|20100421023826|1|2|710394|15270|090|783|1063|0006|56|5||||163|
Point|20100421023826|1|2|710394|15270|036|683|1063|0006|14|6||||1.18|
Point|20100421023826|1|2|710394|15270|159|029|1063|0006|54|6||||126.4|
Point|20100421023826|1|2|710394|15270|135|029|1063|0006|54|6||||5.73|
Point|20100421023826|1|2|710394|15270|039|029|1063|0006|54|6||||82|
Point|20100421023826|1|2|710394|15270|046|029|1063|0006|54|6||||18.7|
Point|20100421023826|1|2|710394|15270|128|603|1063|0006|14|6||||4.217|
Point|20100421023826|1|2|710394|15270|031|937|1063|0006|56|5||||175.6|
Point|20100421023826|1|2|710394|15270|122|913|1063|0006|56|5||||71.6|
Point|20100421023826|1|2|710394|15270|116|345|1063|0006|56|5||||411.2|
Point|20100421023827|1|1|710402|15270|042|029|1923|0006|14|6||||8.17|
Point|20100421023827|1|1|710402|15270|096|319|1923|0006|14|6||||80.5|
Point|20100421023827|1|1|710402|15270|072|507|1923|0006|14|6||||1.28|
Point|20100421023827|1|1|710402|15270|176|118|1923|0006|14|6||||4.41|
Point|20100421023827|1|1|710402|15270|054|667|1923|0006|14|6||||244.8|
Point|20100421023827|1|1|710402|15270|144|543|1923|0006|15|6||||6.25|
Point|20100421023827|1|1|710402|15270|034|138|1923|0006|56|5||||32.7|
Point|20100421023827|1|1|710402|15270|020|138|1923|0006|56|5||||30.5|
Point|20100421023827|1|1|710402|15270|026|363|1923|0006|56|5||||87.9|
Point|20100421023827|1|1|710402|15270|038|047|1923|0006|14|6||||1.02|
Point|20100421023827|1|1|710402|15270|140|917|1923|0006|14|6||||3.42|
Point|20100421023827|1|1|710402|15270|040|203|1923|0006|14|6||||13.8|
Point|20100421023827|1|1|710402|15270|090|783|1923|0006|56|5||||30.7|
Point|20100421023827|1|1|710402|15270|036|683|1923|0006|14|6||||.28|
Point|20100421023827|1|1|710402|15270|159|029|1923|0006|54|6||||141.5|
Point|20100421023827|1|1|710402|15270|135|029|1923|0006|54|6||||3.71|
Point|20100421023827|1|1|710402|15270|039|029|1923|0006|54|6||||93.9|
Point|20100421023827|1|1|710402|15270|046|029|1923|0006|54|6||||31.4|
Point|20100421023827|1|1|710402|15270|128|603|1923|0006|14|6||||1.799|
Point|20100421023827|1|1|710402|15270|031|937|1923|0006|56|5||||68.9|
Point|20100421023827|1|1|710402|15270|122|913|1923|0006|56|5||||24.5|
Point|20100421023827|1|1|710402|15270|069|049|1923|0006|56|5||||146.2|
Point|20100421023827|1|1|710402|15270|116|345|1923|0006|56|5||||182.2|
Point|20100421023827|1|1|710402|15270|168|231|1923|0006|14|6||||184.1|
Point|20100421023827|1|1|710402|15270|052|667|1923|0006|14|6||||76|
Point|20100421023828|1|2|710402|15270|042|029|1923|0006|14|6||||11.52|
Point|20100421023828|1|2|710402|15270|096|319|1923|0006|14|6||||273.1|
Point|20100421023828|1|2|710402|15270|072|507|1923|0006|14|6||||6.16|
Point|20100421023828|1|2|710402|15270|176|118|1923|0006|14|6||||8.17|
Point|20100421023828|1|2|710402|15270|054|667|1923|0006|14|6||||102.6|
Point|20100421023828|1|2|710402|15270|144|543|1923|0006|15|6||||4.28|
Point|20100421023828|1|2|710402|15270|007|405|1923|0006|15|6||||2.7|
Point|20100421023828|1|2|710402|15270|034|138|1923|0006|56|5||||168.3|
Point|20100421023828|1|2|710402|15270|020|138|1923|0006|56|5||||90.6|
Point|20100421023828|1|2|710402|15270|026|363|1923|0006|56|5||||458.9|
Point|20100421023828|1|2|710402|15270|038|047|1923|0006|14|6||||4.91|
Point|20100421023828|1|2|710402|15270|140|917|1923|0006|14|6||||7.44|
Point|20100421023828|1|2|710402|15270|040|203|1923|0006|14|6||||46.7|
Point|20100421023828|1|2|710402|15270|090|783|1923|0006|56|5||||163.9|
Point|20100421023828|1|2|710402|15270|036|683|1923|0006|14|6||||1.24|
Point|20100421023828|1|2|710402|15270|159|029|1923|0006|54|6||||127.2|
Point|20100421023828|1|2|710402|15270|135|029|1923|0006|54|6||||5.87|
Point|20100421023828|1|2|710402|15270|039|029|1923|0006|54|6||||81.5|
Point|20100421023828|1|2|710402|15270|046|029|1923|0006|54|6||||18.2|
Point|20100421023828|1|2|710402|15270|128|603|1923|0006|14|6||||4.156|
Point|20100421023828|1|2|710402|15270|031|937|1923|0006|56|5||||175.5|
Point|20100421023828|1|2|710402|15270|122|913|1923|0006|56|5||||69.1|
Point|20100421023828|1|2|710402|15270|116|345|1923|0006|56|5||||423.7|
Point|20100421023828|1|2|710402|15270|168|231|1923|0006|14|6||||86|
Point|20100421023828|1|2|710402|15270|052|667|1923|0006|14|6||||21.2|
Point|20100421023829|1|1|710426|15270|042|029|1923|0006|14|6||||7.99|
Point|20100421023829|1|1|710426|15270|096|319|1923|0006|14|6||||84|
Point|20100421023829|1|1|710426|15270|072|507|1923|0006|14|6||||1.28|
Point|20100421023829|1|1|710426|15270|176|118|1923|0006|14|6||||4.6|
Point|20100421023829|1|1|710426|15270|054|667|1923|0006|14|6||||249.7|
Point|20100421023829|1|1|710426|15270|144|543|1923|0006|15|6||||6.08|
Point|20100421023829|1|1|710426|15270|007|405|1923|0006|15|6||||3.71|
Point|20100421023829|1|1|710426|15270|034|138|1923|0006|56|5||||34.3|
Point|20100421023829|1|1|710426|15270|020|138|1923|0006|56|5||||29.9|
Point|20100421023829|1|1|710426|15270|026|363|1923|0006|56|5||||83.3|
Point|20100421023829|1|1|710426|15270|038|047|1923|0006|14|6||||1.08|
Point|20100421023829|1|1|710426|15270|140|917|1923|0006|14|6||||3.59|
Point|20100421023829|1|1|710426|15270|040|203|1923|0006|14|6||||13.4|
Point|20100421023829|1|1|710426|15270|090|783|1923|0006|14|6||||30.3|
Point|20100421023829|1|1|710426|15270|036|683|1923|0006|14|6||||.27|
Point|20100421023829|1|1|710426|15270|159|029|1923|0006|54|6||||142.6|
Point|20100421023829|1|1|710426|15270|135|029|1923|0006|54|6||||3.7|
Point|20100421023829|1|1|710426|15270|039|029|1923|0006|54|6||||92.9|
Point|20100421023829|1|1|710426|15270|046|029|1923|0006|54|6||||32.1|
Point|20100421023829|1|1|710426|15270|128|603|1923|0006|14|6||||1.896|
Point|20100421023829|1|1|710426|15270|031|937|1923|0006|56|5||||66.9|
Point|20100421023829|1|1|710426|15270|122|913|1923|0006|56|5||||24|
Point|20100421023829|1|1|710426|15270|069|049|1923|0006|56|5||||147.6|
Point|20100421023829|1|1|710426|15270|116|345|1923|0006|56|5||||179.3|
Point|20100421023830|1|2|710426|15270|042|029|1923|0006|14|6||||11.21|
Point|20100421023830|1|2|710426|15270|096|319|1923|0006|14|6||||288.5|
Point|20100421023830|1|2|710426|15270|072|507|1923|0006|14|6||||6.15|
Point|20100421023830|1|2|710426|15270|176|118|1923|0006|14|6||||8.48|
Point|20100421023830|1|2|710426|15270|054|667|1923|0006|14|6||||102.5|
Point|20100421023830|1|2|710426|15270|144|543|1923|0006|15|6||||4.2|
Point|20100421023830|1|2|710426|15270|007|405|1923|0006|15|6||||2.7|
Point|20100421023830|1|2|710426|15270|034|138|1923|0006|56|5||||167.2|
Point|20100421023830|1|2|710426|15270|020|138|1923|0006|56|5||||90.8|
Point|20100421023830|1|2|710426|15270|026|363|1923|0006|56|5||||457.9|
Point|20100421023830|1|2|710426|15270|038|047|1923|0006|14|6||||4.91|
Point|20100421023830|1|2|710426|15270|140|917|1923|0006|14|6||||7.67|
Point|20100421023830|1|2|710426|15270|040|203|1923|0006|14|6||||46.4|
Point|20100421023830|1|2|710426|15270|090|783|1923|0006|14|6||||161.8|
Point|20100421023830|1|2|710426|15270|036|683|1923|0006|14|6||||1.18|
Point|20100421023830|1|2|710426|15270|159|029|1923|0006|54|6||||125.9|
Point|20100421023830|1|2|710426|15270|135|029|1923|0006|54|6||||5.69|
Point|20100421023830|1|2|710426|15270|039|029|1923|0006|54|6||||81.6|
Point|20100421023830|1|2|710426|15270|046|029|1923|0006|54|6||||17.4|
Point|20100421023830|1|2|710426|15270|128|603|1923|0006|14|6||||4.205|
Point|20100421023830|1|2|710426|15270|031|937|1923|0006|56|5||||172.4|
Point|20100421023830|1|2|710426|15270|122|913|1923|0006|56|5||||70.6|
Point|20100421023830|1|2|710426|15270|116|345|1923|0006|56|5||||419.1|
Point|20100421030934|1|1|710402|15270|096|319|1923|0006|14|6||||82.9|
Point|20100421030934|1|1|710402|15270|007|405|1923|0006|15|6||||3.68|
Point|20100421030934|1|1|710402|15270|128|603|1923|0006|14|6||||1.774|
Point|20100421030934|1|1|710402|15270|069|049|1923|0006|56|5||||149.3|
Point|20100421030935|1|2|710402|15270|096|319|1923|0006|14|6||||275.1|
Point|20100421030935|1|2|710402|15270|007|405|1923|0006|15|6||||2.65|
Point|20100421030935|1|2|710402|15270|128|603|1923|0006|14|6||||4.205|
Point|20100421030935|1|2|710402|15270|069|049|1923|0006|56|5||||527.5|
Point|20100421030936|1|1|710952|15270|144|543|1063|0006|15|6||||5.98|
Point|20100421030936|1|1|710952|15270|069|049|1063|0006|56|5||||149.8|
Point|20100421030937|1|2|710952|15270|144|543|1063|0006|15|6||||4.17|
Point|20100421030937|1|2|710952|15270|069|049|1063|0006|56|5||||535.2|
Point|20100421030938|1|1|710426|15270|069|049|1923|0006|56|5||||149|
Point|20100421030938|1|2|710426|15270|069|049|1923|0006|56|5||||522.7|
Point|20100421030939|1|1|710394|15270|069|049|1063|0006|56|5||||150.8|
Point|20100421030940|1|2|710394|15270|069|049|1063|0006|56|5||||523.2|
Point|20100421065404|1|1|837411|15270|042|437|0266|1847|14|6||||8.06|
Point|20100421065404|1|1|837411|15270|096|717|0266|1880|14|6||||86.9|
Point|20100421065404|1|1|837411|15270|072|507|0266|1635|14|6||||1.26|
Point|20100421065404|1|1|837411|15270|176|118|0266|1635|14|6||||4.74|
Point|20100421065404|1|1|837411|15270|054|667|0266|1635|14|6||||253.5|
Point|20100421065404|1|1|837411|15270|144|309|0266|1847|14|6||||6.21|
Point|20100421065404|1|1|837411|15270|007|583|0266|1847|15|6||||3.69|
Point|20100421065404|1|1|837411|15270|034|138|0266|1847|56|5||||33.4|
Point|20100421065404|1|1|837411|15270|020|138|0266|1847|56|5||||29.2|
Point|20100421065404|1|1|837411|15270|026|363|0266|1635|56|5||||67.7|
Point|20100421065404|1|1|837411|15270|038|873|0266|1847|14|6||||1.06|
Point|20100421065404|1|1|837411|15270|140|917|0266|1847|14|6||||3.53|
Point|20100421065404|1|1|837411|15270|040|113|0266|1847|14|6||||14.8|
Point|20100421065404|1|1|837411|15270|090|685|0266|1847|56|5||||24.8|
Point|20100421065404|1|1|837411|15270|036|873|0266|1847|14|6||||.27|
Point|20100421065404|1|1|837411|15270|159|029|0266|1847|54|6||||143.5|
Point|20100421065404|1|1|837411|15270|135|029|0266|0006|54|6||||3.75|
Point|20100421065404|1|1|837411|15270|039|029|0266|0006|54|6||||97.5|
Point|20100421065404|1|1|837411|15270|046|111|0266|0006|54|6||||29.4|
Point|20100421065404|1|1|837411|15270|031|311|0266|1635|56|5||||84.1|
Point|20100421065404|1|1|837411|15270|116|345|0266|0735|56|5||||165.1|
Point|20100421065404|1|1|837411|15270|168|231|0266|1635|14|6||||187.2|
Point|20100421065404|1|1|837411|15270|052|951|0266|0070|14|6||||66.2|
Point|20100421065404|1|1|837411|15270|145|007|0266|0070|14|6||||143.5|
Point|20100421065405|1|2|837411|15270|042|437|0266|1847|14|6||||11.55|
Point|20100421065405|1|2|837411|15270|096|717|0266|1880|14|6||||283.1|
Point|20100421065405|1|2|837411|15270|072|507|0266|1635|14|6||||5.78|
Point|20100421065405|1|2|837411|15270|176|118|0266|1635|14|6||||9.26|
Point|20100421065405|1|2|837411|15270|054|667|0266|1635|14|6||||103.6|
Point|20100421065405|1|2|837411|15270|144|309|0266|1847|15|6||||4.24|
Point|20100421065405|1|2|837411|15270|007|583|0266|1847|15|6||||2.61|
Point|20100421065405|1|2|837411|15270|034|138|0266|1847|56|5||||175.7|
Point|20100421065405|1|2|837411|15270|020|138|0266|1847|56|5||||93.5|
Point|20100421065405|1|2|837411|15270|038|873|0266|1847|14|6||||4.94|
Point|20100421065405|1|2|837411|15270|140|917|0266|1847|14|6||||7.14|
Point|20100421065405|1|2|837411|15270|040|113|0266|1847|14|6||||49.2|
Point|20100421065405|1|2|837411|15270|090|685|0266|1847|56|5||||112.2|
Point|20100421065405|1|2|837411|15270|036|873|0266|1847|14|6||||1.47|
Point|20100421065405|1|2|837411|15270|159|029|0266|0006|54|6||||127.1|
Point|20100421065405|1|2|837411|15270|135|029|0266|0006|54|6||||5.94|
Point|20100421065405|1|2|837411|15270|039|029|0266|0006|54|6||||83.4|
Point|20100421065405|1|2|837411|15270|046|111|0266|0006|54|6||||16.3|
Point|20100421065405|1|2|837411|15270|031|311|0266|1635|56|5||||420.9|
Point|20100421065405|1|2|837411|15270|116|345|0266|0735|56|5||||384.3|
Point|20100421065405|1|2|837411|15270|168|231|0266|1635|14|6||||96.6|
Point|20100421065405|1|2|837411|15270|052|951|0266|0070|14|6||||24.3|
Point|20100421065405|1|2|837411|15270|145|007|0266|0070|14|6||||59.7|
Point|20100421065406|1|1|837423|15270|042|437|0266|1847|14|6||||7.99|
Point|20100421065406|1|1|837423|15270|096|717|0266|1880|14|6||||87.1|
Point|20100421065406|1|1|837423|15270|072|507|0266|1635|14|6||||1.25|
Point|20100421065406|1|1|837423|15270|176|118|0266|1635|14|6||||4.72|
Point|20100421065406|1|1|837423|15270|054|667|0266|1635|14|6||||253.2|
Point|20100421065406|1|1|837423|15270|144|309|0266|1847|15|6||||6.2|
Point|20100421065406|1|1|837423|15270|007|583|0266|1847|15|6||||3.65|
Point|20100421065406|1|1|837423|15270|034|138|0266|1847|56|5||||33.6|
Point|20100421065406|1|1|837423|15270|020|138|0266|1847|56|5||||28.1|
Point|20100421065406|1|1|837423|15270|026|363|0266|1635|56|5||||67.3|
Point|20100421065406|1|1|837423|15270|038|873|0266|1847|14|6||||1.06|
Point|20100421065406|1|1|837423|15270|140|917|0266|1847|14|6||||3.48|
Point|20100421065406|1|1|837423|15270|040|113|0266|1847|14|6||||14.4|
Point|20100421065406|1|1|837423|15270|090|685|0266|1847|56|5||||25.1|
Point|20100421065406|1|1|837423|15270|036|873|0266|1847|14|6||||.26|
Point|20100421065406|1|1|837423|15270|159|029|0266|0006|54|6||||144.7|
Point|20100421065406|1|1|837423|15270|135|029|0266|0006|54|6||||3.77|
Point|20100421065406|1|1|837423|15270|039|029|0266|0006|54|6||||97|
Point|20100421065406|1|1|837423|15270|046|111|0266|0006|54|6||||29.1|
Point|20100421065406|1|1|837423|15270|031|311|0266|1635|56|5||||84.7|
Point|20100421065406|1|1|837423|15270|116|345|0266|0735|56|5||||165.6|
Point|20100421065406|1|1|837423|15270|168|231|0266|1635|14|6||||186.1|
Point|20100421065406|1|1|837423|15270|052|951|0266|0070|14|6||||63.8|
Point|20100421065406|1|1|837423|15270|145|007|0266|0070|14|6||||142.4|
Point|20100421065408|1|2|837423|15270|042|437|0266|1847|14|6||||11.41|
Point|20100421065408|1|2|837423|15270|096|717|0266|1880|14|6||||286.1|
Point|20100421065408|1|2|837423|15270|072|507|0266|1635|14|6||||5.73|
Point|20100421065408|1|2|837423|15270|176|118|0266|1635|14|6||||9.21|
Point|20100421065408|1|2|837423|15270|054|667|0266|1635|14|6||||102.1|
Point|20100421065408|1|2|837423|15270|144|309|0266|1847|15|6||||4.27|
Point|20100421065408|1|2|837423|15270|007|583|0266|1847|15|6||||2.51|
Point|20100421065408|1|2|837423|15270|034|138|0266|1847|56|5||||178.7|
Point|20100421065408|1|2|837423|15270|020|138|0266|1847|56|5||||90.4|
Point|20100421065408|1|2|837423|15270|038|873|0266|1847|14|6||||4.94|
Point|20100421065408|1|2|837423|15270|140|917|0266|1847|14|6||||7.1|
Point|20100421065408|1|2|837423|15270|040|113|0266|1847|14|6||||47.1|
Point|20100421065408|1|2|837423|15270|090|685|0266|1847|56|5||||113.3|
Point|20100421065408|1|2|837423|15270|036|873|0266|1847|14|6||||1.4|
Point|20100421065408|1|2|837423|15270|159|029|0266|0006|54|6||||128.2|
Point|20100421065408|1|2|837423|15270|135|029|0266|0006|54|6||||5.98|
Point|20100421065408|1|2|837423|15270|039|029|0266|0006|54|6||||83|
Point|20100421065408|1|2|837423|15270|046|111|0266|0006|54|6||||16.2|
Point|20100421065408|1|2|837423|15270|031|311|0266|1635|56|5||||418.9|
Point|20100421065408|1|2|837423|15270|116|345|0266|0735|56|5||||380.9|
Point|20100421065408|1|2|837423|15270|168|231|0266|1635|14|6||||96.1|
Point|20100421065408|1|2|837423|15270|052|951|0266|0070|14|6||||24.7|
Point|20100421065408|1|2|837423|15270|145|007|0266|0070|14|6||||58.4|
Point|20100421065409|1|1|837435|15270|042|437|0266|1847|14|6||||7.98|
Point|20100421065409|1|1|837435|15270|096|717|0266|1880|14|6||||88.4|
Point|20100421065409|1|1|837435|15270|072|507|0266|1635|14|6||||1.26|
Point|20100421065409|1|1|837435|15270|176|118|0266|1635|14|6||||4.67|
Point|20100421065409|1|1|837435|15270|054|667|0266|1635|14|6||||255|
Point|20100421065409|1|1|837435|15270|144|309|0266|1847|15|6||||6.17|
Point|20100421065409|1|1|837435|15270|007|583|0266|1847|15|6||||3.55|
Point|20100421065409|1|1|837435|15270|034|138|0266|1847|56|5||||34.3|
Point|20100421065409|1|1|837435|15270|020|138|0266|1847|56|5||||29|
Point|20100421065409|1|1|837435|15270|038|873|0266|1847|14|6||||1.03|
Point|20100421065409|1|1|837435|15270|140|917|0266|1847|14|6||||3.57|
Point|20100421065409|1|1|837435|15270|040|113|0266|1847|14|6||||14.6|
Point|20100421065409|1|1|837435|15270|090|685|0266|1847|56|5||||24.8|
Point|20100421065409|1|1|837435|15270|036|873|0266|1847|14|6||||.27|
Point|20100421065409|1|1|837435|15270|159|029|0266|0006|54|6||||144.8|
